,clickability_test_id,headline,response_synthetic,persona
1928,541e3616f509e1fe5f00003d,Girls Playing D&D? It's Either A Nerdy Boy's Greatest Dream Or Worst Nightmare.,0,Manuel Castro
1929,541e3616f509e1fe5f00003d,Girls Playing D&D? It's Either A Nerdy Boy's Greatest Dream Or Worst Nightmare.,0,Angela Hill
1930,541e3616f509e1fe5f00003d,The Boys Thought Their Game Was Guys-Only. So Did The Girls.,1,Delores Sanders
1931,541e3616f509e1fe5f00003d,The Boys Thought Their Game Was Guys-Only. So Did The Girls.,1,Alma Rios
1932,541e3616f509e1fe5f00003d,The Boys Thought Their Game Was Guys-Only. So Did The Girls.,0,Michael Edwards
1933,541e3616f509e1fe5f00003d,The Boys Thought Their Game Was Guys-Only. So Did The Girls.,1,Tyrone Brown
1934,541e3616f509e1fe5f00003d,The Boys Thought Their Game Was Guys-Only. So Did The Girls.,1,Scarlett Foster
1935,541e3616f509e1fe5f00003d,The Boys Thought Their Game Was Guys-Only. So Did The Girls.,1,Joseph Morgan
1936,541e3616f509e1fe5f00003d,The Boys Thought Their Game Was Guys-Only. So Did The Girls.,1,Brandon Harrison
1937,541e3616f509e1fe5f00003d,The Boys Thought Their Game Was Guys-Only. So Did The Girls.,1,Heather Martinez
1938,541e3616f509e1fe5f00003d,The Boys Thought Their Game Was Guys-Only. So Did The Girls.,1,Tasha Thompson
1939,541e3616f509e1fe5f00003d,The Boys Thought Their Game Was Guys-Only. So Did The Girls.,0,George Scott
1940,5421c0a8ac4191d1910000e8,Leonardo DiCaprio Asks Everyone In The World To Stop Pretending Like Facts Don't Exist,1,Malik Johnson
1941,5421c0a8ac4191d1910000e8,Leonardo DiCaprio Asks Everyone In The World To Stop Pretending Like Facts Don't Exist,1,William Turner
1942,5421c0a8ac4191d1910000e8,Leonardo DiCaprio Asks Everyone In The World To Stop Pretending Like Facts Don't Exist,1,Maurice Jenkins
1943,5421c0a8ac4191d1910000e8,Leonardo DiCaprio Asks Everyone In The World To Stop Pretending Like Facts Don't Exist,0,Cynthia Lewis
1944,5421c0a8ac4191d1910000e8,Leonardo DiCaprio Asks Everyone In The World To Stop Pretending Like Facts Don't Exist,0,Isaac Price
1945,5421c0a8ac4191d1910000e8,Leonardo DiCaprio Asks Everyone In The World To Stop Pretending Like Facts Don't Exist,1,Melissa Thompson
1946,5421c0a8ac4191d1910000e8,Leonardo DiCaprio Asks Everyone In The World To Stop Pretending Like Facts Don't Exist,0,Sandra Navarro
1947,5421c0a8ac4191d1910000e8,Leonardo DiCaprio Asks Everyone In The World To Stop Pretending Like Facts Don't Exist,0,Daniel Taylor
1948,5421c0a8ac4191d1910000e8,Leonardo DiCaprio Asks Everyone In The World To Stop Pretending Like Facts Don't Exist,0,Sharon Turner
1949,5421c0a8ac4191d1910000e8,Leonardo DiCaprio Asks Everyone In The World To Stop Pretending Like Facts Don't Exist,0,Jerome Thompson
1950,5421c0a8ac4191d1910000e8,"Leonardo DiCaprio Explains How He's Just An Actor, So You Should Listen To Folks Who Actually Know",0,Jeremiah Howard
1951,5421c0a8ac4191d1910000e8,"Leonardo DiCaprio Explains How He's Just An Actor, So You Should Listen To Folks Who Actually Know",0,Nia Washington
1952,5421c0a8ac4191d1910000e8,"Leonardo DiCaprio Explains How He's Just An Actor, So You Should Listen To Folks Who Actually Know",0,Nia Mitchell
1953,5421c0a8ac4191d1910000e8,"Leonardo DiCaprio Explains How He's Just An Actor, So You Should Listen To Folks Who Actually Know",0,Laura Navarro
1954,5421c0a8ac4191d1910000e8,"Leonardo DiCaprio Explains How He's Just An Actor, So You Should Listen To Folks Who Actually Know",0,Darius Brown
1955,5421c0a8ac4191d1910000e8,"Leonardo DiCaprio Explains How He's Just An Actor, So You Should Listen To Folks Who Actually Know",0,Amelia Parker
1956,5421c0a8ac4191d1910000e8,"Leonardo DiCaprio Explains How He's Just An Actor, So You Should Listen To Folks Who Actually Know",1,Emily Campbell
1957,5421c0a8ac4191d1910000e8,"Leonardo DiCaprio Explains How He's Just An Actor, So You Should Listen To Folks Who Actually Know",0,Fernando Castro
1958,5421c0a8ac4191d1910000e8,"Leonardo DiCaprio Explains How He's Just An Actor, So You Should Listen To Folks Who Actually Know",0,David Taylor
1959,5421c0a8ac4191d1910000e8,"Leonardo DiCaprio Explains How He's Just An Actor, So You Should Listen To Folks Who Actually Know",0,Andre Peterson
1960,5421c0a8ac4191d1910000e8,Watch The Speech Leonardo DiCaprio Made To The UN About How To Stop Pretending Science Doesn't Exist,0,Elena Ortiz
1961,5421c0a8ac4191d1910000e8,Watch The Speech Leonardo DiCaprio Made To The UN About How To Stop Pretending Science Doesn't Exist,1,Lamar Davis
1962,5421c0a8ac4191d1910000e8,Watch The Speech Leonardo DiCaprio Made To The UN About How To Stop Pretending Science Doesn't Exist,1,Curtis Parker
1963,5421c0a8ac4191d1910000e8,Watch The Speech Leonardo DiCaprio Made To The UN About How To Stop Pretending Science Doesn't Exist,0,Christopher Clark
1965,5421c0a8ac4191d1910000e8,Watch The Speech Leonardo DiCaprio Made To The UN About How To Stop Pretending Science Doesn't Exist,0,Javier Sanchez
1966,5421c0a8ac4191d1910000e8,Watch The Speech Leonardo DiCaprio Made To The UN About How To Stop Pretending Science Doesn't Exist,0,Daniel Taylor
1967,5421c0a8ac4191d1910000e8,Watch The Speech Leonardo DiCaprio Made To The UN About How To Stop Pretending Science Doesn't Exist,0,Lionel Wilson
1968,5421c0a8ac4191d1910000e8,Watch The Speech Leonardo DiCaprio Made To The UN About How To Stop Pretending Science Doesn't Exist,1,Monica Pacheco
1969,5421c0a8ac4191d1910000e8,Watch The Speech Leonardo DiCaprio Made To The UN About How To Stop Pretending Science Doesn't Exist,1,Virginia Davis
1970,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Like Most People Would.,1,Michael Carter
1971,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Like Most People Would.,0,Donna Mitchell
1972,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Like Most People Would.,0,Tamara Green
1973,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Like Most People Would.,0,Isaiah Washington
1974,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Like Most People Would.,0,Zaria Adams
1975,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Like Most People Would.,1,Sandra Hill
1976,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Like Most People Would.,0,Liam Mitchell
1977,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Like Most People Would.,1,Michelle Young
1978,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Like Most People Would.,0,David Cooper
1979,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Like Most People Would.,0,Tomas Silva
1980,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Perfectly.,1,Lamar Foster
1981,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Perfectly.,0,Cynthia Lewis
1982,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Perfectly.,0,Cynthia Scott
1983,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Perfectly.,0,Tyrone Mitchell
1984,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Perfectly.,0,Sandra Navarro
1985,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Perfectly.,1,Elizabeth Murphy
1986,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Perfectly.,0,Zechariah Thompson
1987,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Perfectly.,0,Mercedes Vargas
1988,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Perfectly.,0,Susana Morales
1989,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Perfectly.,0,Javier Morales
1990,54426d0118d72b9d4900003a,This Is The Most Mature Conversation Between Two Very Immature People That I Have Ever Heard,0,Carlos Hernandez
1991,54426d0118d72b9d4900003a,This Is The Most Mature Conversation Between Two Very Immature People That I Have Ever Heard,1,Amy Mitchell
1992,54426d0118d72b9d4900003a,This Is The Most Mature Conversation Between Two Very Immature People That I Have Ever Heard,0,Pamela Thomas
1993,54426d0118d72b9d4900003a,This Is The Most Mature Conversation Between Two Very Immature People That I Have Ever Heard,0,Reginald Davis
1994,54426d0118d72b9d4900003a,This Is The Most Mature Conversation Between Two Very Immature People That I Have Ever Heard,0,Barbara Hughes
1995,54426d0118d72b9d4900003a,This Is The Most Mature Conversation Between Two Very Immature People That I Have Ever Heard,0,Josiah Peterson
1996,54426d0118d72b9d4900003a,This Is The Most Mature Conversation Between Two Very Immature People That I Have Ever Heard,0,Lucia Garcia 
1997,54426d0118d72b9d4900003a,This Is The Most Mature Conversation Between Two Very Immature People That I Have Ever Heard,0,Sofia Herrera
1998,54426d0118d72b9d4900003a,This Is The Most Mature Conversation Between Two Very Immature People That I Have Ever Heard,0,Mary Barnes
1999,54426d0118d72b9d4900003a,This Is The Most Mature Conversation Between Two Very Immature People That I Have Ever Heard,0,Nestor Navarro
2000,54426d0118d72b9d4900003a,"The Question ""Dude, Are You Gay?"" Gets The Analysis It Deserves In This Hilarious Clip",0,Luis Hernandez
2001,54426d0118d72b9d4900003a,"The Question ""Dude, Are You Gay?"" Gets The Analysis It Deserves In This Hilarious Clip",0,Alicia Velazquez
2002,54426d0118d72b9d4900003a,"The Question ""Dude, Are You Gay?"" Gets The Analysis It Deserves In This Hilarious Clip",0,John Baker
2003,54426d0118d72b9d4900003a,"The Question ""Dude, Are You Gay?"" Gets The Analysis It Deserves In This Hilarious Clip",0,Patricia Washington
2004,54426d0118d72b9d4900003a,"The Question ""Dude, Are You Gay?"" Gets The Analysis It Deserves In This Hilarious Clip",0,Robert Thompson
2005,54426d0118d72b9d4900003a,"The Question ""Dude, Are You Gay?"" Gets The Analysis It Deserves In This Hilarious Clip",0,Pamela Thomas
2006,54426d0118d72b9d4900003a,"The Question ""Dude, Are You Gay?"" Gets The Analysis It Deserves In This Hilarious Clip",0,Barbara Wilson
2007,54426d0118d72b9d4900003a,"The Question ""Dude, Are You Gay?"" Gets The Analysis It Deserves In This Hilarious Clip",0,Benjamin Hayes
2008,54426d0118d72b9d4900003a,"The Question ""Dude, Are You Gay?"" Gets The Analysis It Deserves In This Hilarious Clip",0,Karen Coleman
2009,54426d0118d72b9d4900003a,"The Question ""Dude, Are You Gay?"" Gets The Analysis It Deserves In This Hilarious Clip",0,Christopher Murphy
2010,54426d0118d72b9d4900003a,This Is The Most Immature Mature Conversation I Have Ever Heard,0,Mary Barnes
2011,54426d0118d72b9d4900003a,This Is The Most Immature Mature Conversation I Have Ever Heard,0,Sophia Turner
2012,54426d0118d72b9d4900003a,This Is The Most Immature Mature Conversation I Have Ever Heard,0,Tasha Mitchell
2013,54426d0118d72b9d4900003a,This Is The Most Immature Mature Conversation I Have Ever Heard,0,Patricia White
2014,54426d0118d72b9d4900003a,This Is The Most Immature Mature Conversation I Have Ever Heard,1,Beatriz Torres 
2015,54426d0118d72b9d4900003a,This Is The Most Immature Mature Conversation I Have Ever Heard,0,Yasmin Foster
2016,54426d0118d72b9d4900003a,This Is The Most Immature Mature Conversation I Have Ever Heard,1,Isaac Harris
2017,54426d0118d72b9d4900003a,This Is The Most Immature Mature Conversation I Have Ever Heard,0,Mario Torres
2018,54426d0118d72b9d4900003a,This Is The Most Immature Mature Conversation I Have Ever Heard,0,Charles Scott
2019,54426d0118d72b9d4900003a,This Is The Most Immature Mature Conversation I Have Ever Heard,0,Roberto Paredes
2020,54426d0118d72b9d4900003a,"2 Dudebros Have A Fight Over Being ""Gay"" That I Wish Were Reality",0,Carlos Torres
2021,54426d0118d72b9d4900003a,"2 Dudebros Have A Fight Over Being ""Gay"" That I Wish Were Reality",0,Isabel Vargas 
2022,54426d0118d72b9d4900003a,"2 Dudebros Have A Fight Over Being ""Gay"" That I Wish Were Reality",0,Rashad Foster
2023,54426d0118d72b9d4900003a,"2 Dudebros Have A Fight Over Being ""Gay"" That I Wish Were Reality",0,Tyrone Brown
2024,54426d0118d72b9d4900003a,"2 Dudebros Have A Fight Over Being ""Gay"" That I Wish Were Reality",0,Sharon Clark
2025,54426d0118d72b9d4900003a,"2 Dudebros Have A Fight Over Being ""Gay"" That I Wish Were Reality",0,Maurice Johnson
2026,54426d0118d72b9d4900003a,"2 Dudebros Have A Fight Over Being ""Gay"" That I Wish Were Reality",0,Deborah Thompson
2027,54426d0118d72b9d4900003a,"2 Dudebros Have A Fight Over Being ""Gay"" That I Wish Were Reality",0,Keith Johnson
2028,54426d0118d72b9d4900003a,"2 Dudebros Have A Fight Over Being ""Gay"" That I Wish Were Reality",0,Samuel Foster
2029,54426d0118d72b9d4900003a,"2 Dudebros Have A Fight Over Being ""Gay"" That I Wish Were Reality",0,Isaac Price
2030,54426d0118d72b9d4900003a,"If Straight Boys Had Conversations On Sexuality Like This, The World Would Be A Much Better Place",0,Brenda Moore
2031,54426d0118d72b9d4900003a,"If Straight Boys Had Conversations On Sexuality Like This, The World Would Be A Much Better Place",0,Rebecca Moore
2032,54426d0118d72b9d4900003a,"If Straight Boys Had Conversations On Sexuality Like This, The World Would Be A Much Better Place",0,Juan Rodriguez
2033,54426d0118d72b9d4900003a,"If Straight Boys Had Conversations On Sexuality Like This, The World Would Be A Much Better Place",0,Carolina Ramirez
2034,54426d0118d72b9d4900003a,"If Straight Boys Had Conversations On Sexuality Like This, The World Would Be A Much Better Place",0,Sarah Johnson
2035,54426d0118d72b9d4900003a,"If Straight Boys Had Conversations On Sexuality Like This, The World Would Be A Much Better Place",1,Terrence Roberts
2036,54426d0118d72b9d4900003a,"If Straight Boys Had Conversations On Sexuality Like This, The World Would Be A Much Better Place",0,Tyrone Mitchell
2037,54426d0118d72b9d4900003a,"If Straight Boys Had Conversations On Sexuality Like This, The World Would Be A Much Better Place",0,Shirley Thompson
2038,54426d0118d72b9d4900003a,"If Straight Boys Had Conversations On Sexuality Like This, The World Would Be A Much Better Place",0,Brenda Green
2039,54426d0118d72b9d4900003a,"If Straight Boys Had Conversations On Sexuality Like This, The World Would Be A Much Better Place",0,Tyra Parker
2040,54426d0118d72b9d4900003a,Watch This Hilarious Clip About A Homophobic Question That Needs Inspection. You Won't Be Sorry.,0,Brenda Green
2041,54426d0118d72b9d4900003a,Watch This Hilarious Clip About A Homophobic Question That Needs Inspection. You Won't Be Sorry.,0,Malik Johnson
2042,54426d0118d72b9d4900003a,Watch This Hilarious Clip About A Homophobic Question That Needs Inspection. You Won't Be Sorry.,0,Juan Rodriguez
2043,54426d0118d72b9d4900003a,Watch This Hilarious Clip About A Homophobic Question That Needs Inspection. You Won't Be Sorry.,0,Ethel Wilson
2044,54426d0118d72b9d4900003a,Watch This Hilarious Clip About A Homophobic Question That Needs Inspection. You Won't Be Sorry.,0,Mark Walker
2045,54426d0118d72b9d4900003a,Watch This Hilarious Clip About A Homophobic Question That Needs Inspection. You Won't Be Sorry.,0,Nicole Davis
2046,54426d0118d72b9d4900003a,Watch This Hilarious Clip About A Homophobic Question That Needs Inspection. You Won't Be Sorry.,0,Aisha Jenkins
2047,54426d0118d72b9d4900003a,Watch This Hilarious Clip About A Homophobic Question That Needs Inspection. You Won't Be Sorry.,0,Antonio Diaz
2048,54426d0118d72b9d4900003a,Watch This Hilarious Clip About A Homophobic Question That Needs Inspection. You Won't Be Sorry.,0,Evelyn Hughes
2049,54426d0118d72b9d4900003a,Watch This Hilarious Clip About A Homophobic Question That Needs Inspection. You Won't Be Sorry.,0,Donna Mitchell
2050,5446f730661aae223100001a,Robert Reich: People Vs. Big Soda,1,Tamara Green
2051,5446f730661aae223100001a,Robert Reich: People Vs. Big Soda,0,Jack Coleman
2052,5446f730661aae223100001a,Robert Reich: People Vs. Big Soda,0,Alexander Anderson
2053,5446f730661aae223100001a,Robert Reich: People Vs. Big Soda,1,Gabriel Gonzalez
2054,5446f730661aae223100001a,Robert Reich: People Vs. Big Soda,1,Barbara Hughes
2055,5446f730661aae223100001a,Robert Reich: People Vs. Big Soda,0,Evelyn Hughes
2056,5446f730661aae223100001a,Robert Reich: People Vs. Big Soda,1,Loretta Hill
2057,5446f730661aae223100001a,Robert Reich: People Vs. Big Soda,0,Adriana Soto
2058,5446f730661aae223100001a,Robert Reich: People Vs. Big Soda,0,Rashad Foster
2059,5446f730661aae223100001a,Robert Reich: People Vs. Big Soda,1,Delores Sanders
2060,5446f730661aae223100001a,"Like Coke And Pepsi? Well, Guess What They’re Doing To Influence Laws In Your State.",1,Nehemiah Coleman
2061,5446f730661aae223100001a,"Like Coke And Pepsi? Well, Guess What They’re Doing To Influence Laws In Your State.",1,Maria Gonzalez
2062,5446f730661aae223100001a,"Like Coke And Pepsi? Well, Guess What They’re Doing To Influence Laws In Your State.",1,Antonio Lopez
2063,5446f730661aae223100001a,"Like Coke And Pepsi? Well, Guess What They’re Doing To Influence Laws In Your State.",1,Sandra Hill
2064,5446f730661aae223100001a,"Like Coke And Pepsi? Well, Guess What They’re Doing To Influence Laws In Your State.",1,Juanita Hughes
2065,5446f730661aae223100001a,"Like Coke And Pepsi? Well, Guess What They’re Doing To Influence Laws In Your State.",1,Camila Martinez 
2066,5446f730661aae223100001a,"Like Coke And Pepsi? Well, Guess What They’re Doing To Influence Laws In Your State.",1,Cynthia Scott
